"","MeanDecreaseGini"
"interv",0.387879850614679
"interven",0.0876201761581766
"interview",0.783913654718365
"intim",0
"intimid",0.0195429223744293
"intol",0.036308937442115
"intransig",0.00904301075268817
"intro",0.0694629501597712
"introduc",0.0625694434010357
"introduct",0.0697579831932773
"inva",0.0828859614399333
"invad",0
"invest",0.387878175299924
"investig",0.539059990107202
"investor",0.0858860000444024
"invit",0.887820649260217
"invok",0.0283500631821866
"involv",0.570325503669665
"iowa",0.0594949321834
"ira",0.005
"iran",1.43253722894797
"iranian",0.453042522052512
"iraq",0.770773619373043
"iraqi",0.12512827528909
"ireland",0.36741078778308
"irish",0.343986252310302
"iron",0.0672786337352098
"ironi",0
"iroquoi",0
"irrespon",0.0356413765332761
"irwin",0.109530956615577
"isabel",0.761512533309117
"isaf",0.0748803057947296
"isi",0.029279073450656
"islam",0.197537484948087
"islamabad",0.175177106355667
"islamist",0.0777026975785443
"islamophob",0
"island",0.149877927543219
"isnt",0.164503969486942
"isol",0.0315027910685805
"isra",1.17226126086674
"israel",1.34048638697258
"israelipalestinian",0.073830065179079
"israelpalestin",9.15331807780362e-05
"issa",0.0161569813409235
"issu",3.15243160332992
"itali",0.122306893648426
"italian",0.0973556252176941
"item",0.472145150513531
"ive",2.96365284654775
"ivo",0.0714929091853406
"jack",0.954835439918404
"jackson",0.0774176756859148
"jacob",0.730177197493907
"jail",0.0643506318918789
"jaim",0.0567808461499056
"jake",5.56489029126984
"jalil",0.064278914831767
"jamaica",0.127660047667015
"jame",0.331518499135965
"jan",1.96984728882831
"jane",0.0216659530945246
"janeiro",0
"janet",0.0205880933987103
"janic",0.0475256165447514
"januari",4.98121539431544
"japan",0.162885842516115
"jare",0.0104643104643105
"jarrett",0.0272542139662883
"jay",0.0214011069302947
"jazeera",0.0424146897334312
"jcp",0
"jcs",0.0871541191551524
"jean",0.0760534779691666
"jeanloui",0.0149103885740343
"jeff",0.634333319231966
"jefferson",0.0351488082340195
"jeffrey",0.786160256925718
"jen",0.198304421174536
"jennif",0.0322724705895925
"jeopard",0.137102008745945
"jeremi",0.00666666666666667
"jerri",0
"jersey",0.0257671008237046
"jerusalem",0.461711536946152
"jess",0
"jet",0.0156336254058205
"jew",0.0773271764999706
"jewish",0.267714536108344
"jibril",0.0404517079521704
"jigsaw",0.0424388935437324
"jihad",0
"jihadi",0.0120856873822976
"jim",1.68725159454904
"jimmi",0.127454913628127
"jjstategov",14.3327220756414
"joan",0.211605010143185
"joann",0.670787987541688
"job",1.15773701801322
"joe",1.35952728197548
"john",1.12364417417972
"johnni",0.136046144183946
"johnson",0.205379056901926
"join",0.388975379165959
"joint",0.556778843956188
"joke",0.0418917346843042
"jon",0.334769950736755
"jonathan",0.454878121974778
"jone",0.407015567422813
"jordan",0.0416400222036292
"jordanian",0.157578257416356
"jorg",0
"jose",0.308651709995534
"joseph",0.207100542265709
"josh",0
"journal",0.0786559741651681
"journalist",0.234565038743717
"journey",0.0487245102471022
"juan",0.0773242109076299
"juarez",0.080695712885417
"juba",0.0757162631295727
"judeh",0.185843202099346
"judg",0.159646593967233
"judgment",0.136454410635562
"judi",0.187219498702611
"judici",0.108117570725094
"judiciari",0.0353950211446945
"judith",0.249896739597671
"jul",1.56077109430483
"juli",2.22564634495802
"julian",0.108472536737082
"julissa",0.137072495119878
"jump",0.0866714272706293
"jun",2.11163513988681
"june",6.76404290736682
"junior",0.00682575757575758
"just",4.26415484217185
"justic",0.514979571493142
"justif",0.010185676392573
"justifi",0.0685613215411426
"justin",0.0511914689709317
"juwali",0
"kabul",0.536329433535916
"kaminski",0.0271662522507074
"kandahar",0.018095238095238
"kansa",0.00932732497387669
"karen",0.0822886135786434
"karl",0.485995268313719
"karzai",1.53068955728401
"kashmir",0
"kasit",0.0787468193934383
"kathleen",0.0243936368628123
"kati",0.380827321023526
"kay",0.0744680336697083
"keen",0.0218934848106905
"keep",1.0809329537095
"keib",0
"kelli",0.491554660833077
"ken",0.028119240665894
"kennedi",0.545265964840852
"kentucki",0.00857142857142857
"kenya",0.0787113966501859
"kept",0.141821930119681
"kerri",0.417857651378735
"kevin",0.0213440860215054
"key",0.697212578476849
"keynot",0.0139285714285714
"khamenei",0.0203922454357237
"khartoum",0.0486069073188838
"kick",0.0437812718378775
"kid",0.115650746242341
"kidnap",0.0208904955296708
"kill",1.52537480107579
"killer",0.0128987068965517
"kim",0.219660539461057
"kimoon",0.0641198605488079
"kind",0.59060418837714
"king",0.238827243106728
"kingdom",0.0996448741519619
"kirk",0.119055520579924
"kiss",0.167168919056501
"kitchen",0.114706148644215
"klein",0.00901960784313725
"klevorick",0.145549783537745
"klobuchar",0.0624186615137481
"knesset",0.0263931343047197
"knew",0.327715613404377
"knife",0.0347227668845316
"know",4.06913519925975
"knowledg",0.0732936797679445
"known",0.248221695328821
"koch",0.0307545109211775
"koh",0.135605118019922
"korea",0.670025461423428
"korean",0.403381088684002
"kosovo",0.0293132455452732
"kouchner",0.199473056574574
"kris",0.474114700468198
"krishna",0.085751257788033
"kristi",0.0508073109811323
"kristof",0
"kudo",0.25401625378416
"kurdish",0
"kurdistan",0
"kurt",0.462904671509388
"kuwait",0.024957264957265
"kyi",0.0342241784037559
"kyl",0.0670829645577151
"kyrgyz",0.0662241906313566
"kyrgyzstan",0.300293967291713
"lab",0.0143333333333332
"label",0.0225354713813603
"labor",0.0457756899280554
"labour",1.88419685587023
"lack",0.131010254137387
"laden",0.0301801739926744
"ladi",0.111726578584494
"laguardia",0.0727337399436975
"lahor",0.0396091200301489
"laid",0.0575024519446169
"lake",0.113783535462922
"lamar",0.295056945718102
"lame",0.0151930735930736
"lamego",0.0868103042001405
"land",0.592602639267114
"landler",0.0424304618068797
"landmark",0.0693172481474746
"landscap",0
"languag",0.479573160526538
"lanka",0.0341093295941809
"lanni",0.147394118121051
"lap",0
"larg",0.314892289766875
"larger",0.033043177429652
"largest",0.0912319283731911
"larouch",0.005
"larri",0.054723944538493
"las",0.0453825386676409
"last",2.05648972727618
"lastminut",0.153811437135554
"laszczych",0.901870407229884
"late",0.963250539938495
"later",1.62888335555194
"latest",1.16583878744068
"latin",0.134151827435261
"latter",0.0358308751229105
"laugh",0.00792703658370741
"launch",0.310179843213709
"laura",0.195502569956778
"lauren",0.489538444846541
"lautenberg",0.0328718400940623
"lavrov",1.38457360361651
"law",0.749631355269201
"lawmak",0.0529200966669589
"lawsuit",0
"lawyer",0.0684294744186068
"lax",0
"lay",0.140749481277209
"lcstategov",8.65258680819398
"lds",0.429115172192866
"lead",0.797522001529084
"leader",2.48667554366076
"leadership",0.732819948112755
"leagu",0.242234486628048
"leahi",0.0668505940024632
"leak",0.272437546513005
"lean",0.0558054834054834
"leap",0
"lear",0.0128113314613315
"learn",0.567094466325978
"least",0.560376190484965
"leav",1.60182785356668
"leban",0.0515811499998762
"lebanon",0.0628298255821267
"lectur",0.0231654891304348
"led",0.253779880523266
"lee",0.0410035379293302
"left",1.28688609039177
"leftist",0.0362472101934576
"leftw",0.0118896321070234
"legaci",0.0236262626262626
"legal",0.563147113488455
"legisl",0.588933742406515
"legitim",0.17660837821574
"legitimaci",0.005
"lend",0.0242295597484275
"length",0.176916782881435
"lengthi",0.023828947368421
"leon",0.1050925438522
"les",0.0571449188721475
"lesbian",0.00886153846153867
"lesli",0.0302335858585858
"less",0.463098209685299
"lesson",0.0356316738816739
"let",2.50841464966275
"letter",1.30439490520421
"level",0.838676969731656
"leverag",0.0154428904428904
"levi",0
"levin",0.110526556382406
"lew",0.302165096724649
"lewi",0.118257927006284
"lewinski",0
"lgbt",0.0534078646601069
"liabil",0.0696396641365042
"liaison",0.173507061089356
"lib",0.0374538409528267
"libdem",0.144445171723881
"liber",0.378808320949056
"liberia",0.056183259095192
"liberian",0.00664835164835164
"libertarian",0
"liberti",0.0208214624721581
"libya",0.653707747932164
"libyan",0.258272795452027
"licen",0.0742837594944521
"lie",0.255885527710539
"lieberman",0.100217542140618
"lieuten",0.0331447963800905
"life",0.229111297964579
"lifetim",0
"lift",0.225267467614326
"light",0.719660813220815
"like",4.45955186056214
"likelihood",0.0160112481072897
"likud",0.00986223118279571
"limbaugh",0.0192342791411043
"limit",0.350520998478939
"lincoln",0.0194489298949268
"lindsey",0.0346877263914084
"lindwal",0.000416666666666665
"line",1.12898546104522
"link",0.236196943610217
"linkag",0
"lisa",0.106057506042488
"lisbon",0.0418450530950531
"lissa",0.233904338036858
"list",7.45930675895829
"listen",0.134754232731468
"liter",0.0372770731230095
"littl",1.16248122596883
"live",0.512888989141663
"liz",0.101734709378968
"llama",8.29346092504224e-05
"llc",0.141024625847077
"lloren",0.0444206432748538
"llp",0.0156709956709957
"lmb",0.0254999999999999
"load",0.0270996474209132
"loan",0.0446110835784616
"lobbi",0.107437559209094
"lobbyist",0
"lobo",0.133478885884487
"local",0.694556935334808
"locat",0.31487452163709
"lock",0.246664349248995
"lockerbi",0.0246107212045233
"log",0.360697347394626
"logic",0.00947368421052632
"logist",0.0392015135484629
"lona",0.658834553989159
"london",0.458375697174927
"long",0.696148355942997
"longer",0.312966772664735
"longest",0.00888888888888889
"longrang",0
"longstand",0.0417025344566733
"longterm",0.0917221150568494
"longtim",0.022645792331421
"loo",0.017386524822695
"look",3.42525500211188
"loom",0.00909090909090907
"loop",0.0641192543407242
"loot",0.031700261759015
"lopez",0.0322736858548779
"lord",0.0938258975752428
"los",0.0611068536049103
"lose",0.602963472042683
"loser",0.0179140895450254
"loss",0.379553846358487
"lost",0.535687343912841
"lot",0.434209375735328
"loud",0.0233766233766233
"loui",0.1077686907028
"love",0.842945587744535
"low",0.396480288157815
"lower",0.286855713583818
"lowest",0
"lowey",0.151521713065081
"loyal",0.037752880921895
"loyalist",0.0244550653594771
"loyalti",0.0316695986339614
"ltd",0.0886225908785442
"luce",0.0455050952505766
"luck",0.151226627991211
"lugar",0.254039817581963
"lui",0.010546820405311
"lula",0.0142384530791789
"lunch",0.504726412382015
"luncheon",0.0927470031244392
"luntz",0
"lyndon",0.0732050730428013
"lynn",0.0846912125681696
"maariv",0.0220937649307215
"machin",0.0139390142021721
"mack",0.440469219833557
"mad",0.0168478577144104
"madam",0.620974841169096
"made",2.68401906126488
"madrid",0.00783625730994152
"magariaf",0
"magazin",0.0147496706192358
"magnitud",0
"maguir",0.0207201074372511
"mahmoud",0.239789518439389
"mail",2.2518814117351
"main",0.331044178446349
"mainstream",0.0408018721045036
"maintain",0.151090739465369
"major",1.48887264550722
"make",2.74620228727477
"maker",0.0164480392156863
"maliki",0.0418388688414466
"mall",0.00666666666666667
"man",0.401637106831091
"manag",0.697177506858427
"mandarin",0
"mandat",0.0446844406719781
"mandelson",0.232325567606903
"maneuv",0.129664927260274
"manhattan",0.0340642029539087
"mani",2.82017452265832
"manifest",0.0191541042612471
"manifesto",0
"manipul",0.0139480519480519
"manley",0.0133333333333333
"manner",0.0652433066995567
"manuel",0.090880538558111
"manufactur",0.0406329406329406
"map",0.179861961902049
"mar",1.83157601899882
"mara",0.205887926465368
"marc",0.094672023652524
"march",3.6216668700404
"margaret",0.134053534252517
"margin",0.123227373025161
"mari",0.471450533362546
"maria",0.357959291465682
"marin",0.064220033780102
"mario",0.0233680115104534
"mark",0.323775554573673
"market",0.157235507132282
"marmara",0.00594444444444445
"marri",0
"marriag",0
"marshal",0.111760528517123
"marti",0.25738398228515
"martin",0.4702022465035
"martyr",0.0177269092726364
"mashaban",0.697723654546449
"mass",0.124360918678113
"massachusett",0.0211097883597884
"massacr",0.0508621784322096
"massiv",0.0715986562738482
"master",0.00666666666666667
"match",0.125535921448526
"materi",0.522799714269864
"matern",0.166321810953311
"matt",0.130481857605168
"matter",1.98138359933831
"matthew",0.082061164664523
"maura",0.257641795811039
"mavi",0.00956521739130435
"max",1.00443191688474
"maxim",0.0123950632246596
"maximum",0.0861161293598095
"may",4.10682795250384
"mayb",0.230872809516074
"mayor",0.416603718611872
"mazen",0.268557367319354
"mcc",0.0354272486772487
"mccain",0.171701790652352
"mcchrystal",0.0941857336735149
"mcclatchi",0.0817631313527076
"mcconnel",0.0903957463597562
"mcdonald",0
"mcdonough",0.0860392939175659
"mcgovern",0.138647357149976
"mcguin",0.0656959957875802
"mchale",0.0757042436034531
"mclarti",0.37559724447027
"mdf",0
"mean",0.682107726005945
"meant",0.226732337058981
"meantim",0.0988257257780327
"meanwhil",0.154445451027923
"measur",0.215766033877252
"mechan",0.0853626938959349
"media",0.620204044119109
"mediat",0.00581818181818182
"medic",0.154309637763618
"medicar",0
"medicin",0.115898099608368
"medium",0.0132967032967033
"medvedev",0.143222658892341
"meet",4.23017534687675
"megan",0.568142102134323
"meghann",0.0575127462114259
"megrahi",0.0277843426997005
"melann",0.196044995970084
"melt",0.0215
"meltdown",0
"member",1.22245030981895
"membership",0.0245326495136744
"memcon",0.554308144249896
"memo",2.41387994091327
"memoir",0
"memorandum",0.00666666666666667
"memori",0.152142247006971
"men",0.186262733381299
"mend",0
"menendez",0.880557393273907
"menon",0.12237337205399
"mental",0.0433246336996337
"mention",1.54339331487029
"mentor",0.0406073873146116
"mepp",0.239672809243933
"mere",0.0943990992242629
"merit",0.0620194926334985
"merkel",0.186983376380522
"merten",0.050966917025328
"mess",0.080885983743724
"messi",0.0430260942760942
"messina",0
"met",0.62364817484708
"method",0
"mexican",0.261600734072235
"mexico",0.95356567781866
"meyer",0
"mfa",0.200168657732425
"miami",0.394356382109941
"michael",0.547984290062343
"michel",0.433055689277599
"micheletti",0.170492645322749
"michigan",0
"mid",0.0495811350213043
"midday",0.271697852318401
"middl",0.564039842178644
"mideast",0.0435501985522742
"midnight",0.182857280642918
"midst",0.131043108224094
"midterm",0.273757403319408
"might",2.68423094433369
"migrant",0.0298878373814915
"migrat",0.0153120109546166
"miguel",0.273398106987741
"mike",2.07787226858641
"mil",0.123801298527172
"mile",0.0650823794351612
"mileston",0.0089766081871345
"miliband",1.44671592400273
"milit",0.170004228174242
"militar",0.052824184893755
"militari",0.487320932903469
"militia",0.133920022066169
"militiamen",0
"mill",1.17194683339651
"millennium",0.0285150126421323
"miller",0
"million",0.48668524549439
"milton",0
"min",0.345567051166148
"mind",0.184179012081765
"mine",0.193934638706976
"miner",0.00333333333333333
"mini",9.41296321233794
"minim",0
"minimum",0.195086283364823
"minist",2.51759853443063
"ministeri",0.196468744094107
"ministri",0.301350551547574
"minor",0.111750187638167
"minter",0.0015
"minustah",0.121770802211695
"minut",1.03253757635831
"mirror",0.00972222222222221
"misinform",0
"mislead",0.0144230769230769
"misrata",0.0292169242865837
"miss",0.773281692998242
"missil",0.16512967952874
"mission",0.38678627732303
"missionari",0.0370753512132823
"mistak",0.0802818012538251
"mistaken",0.118510419708593
"mistrust",0
"misunderstand",0.0731311804554946
"mitch",0.00686126373626374
"mitchel",1.10587546777455
"mitt",0.0186299840510377
"mix",0.0405943912718107
"mob",0.0602362251275297
"mobil",0.212740081823995
"mock",0.024797940797941
"model",0.0767950319601433
"moder",0.122238193822228
"modern",0.0402090705753764
"modest",0.0396569577095893
"modifi",0
"mogadishu",0.00525
"moham",0.0232310218517115
"mohammad",0.0658440630838325
"molho",0.189288197931264
"mom",0.0725743293118504
"moment",0.689097926064082
"momentum",0.115092556952851
"mon",3.16973203486285
"monday",7.0235745275889
"monetari",0.0195755012531328
"money",0.122490001920364
"monica",0.349732785017602
"monitor",0.323138638701591
"monro",0.00818181818181817
"montana",0.0810046004719918
"monterrey",0.0245572232645403
"month",0.720393025529445
"montreal",0
"monument",0
"mood",0.0651676884181421
"moon",0.00981481481481481
"moral",0.145304962000207
"moratino",0.034604060417907
"moratorium",0.370381611158584
"mordica",0.00498214285714286
"moreno",0
"moreov",0.0590723913723031
"mormon",0
"morn",2.09740092617199
"morningstar",0.10505626245962
"moroccan",0.0658229574535844
"morocco",0.0426470677573016
"morsi",0.00857142857142857
"mortal",0.0219047619047619
"mortgag",0.318095096324677
"moscow",0.340006592093257
"mosqu",0.0259985086977698
"most",0.223541616862527
"mother",0.308923259033296
"motion",0.285370407392964
"motiv",0.0761151206715453
"mottaki",0.0559920664023461
"mount",0.0919750991992079
"mountain",0.15651720558092
"mourn",0.0729454925167208
"mousavi",0.0118055555555556
"move",1.23480491457271
"movement",0.327835714433546
"movi",0.0794064110074792
"mps",0.0588741847489302
"mrs",0.123046957091372
"mtg",1.20191477437188
"muammar",0.184280120285213
"mubarak",0.236343143562269
"much",2.66248598087748
"muhammad",0
"mull",0.119734441227464
"mullen",0.112557688061138
"multilat",0.290847450247531
"multin",0.0619011428996084
"multipl",0.0968286384505906
"municip",0.0144594074644093
"murder",0.0739578994282251
"murdoch",0.086497701862935
"murray",0.0479821909974706
"murtha",0.0723973500144705
"museum",0.00949392712550608
"muslim",0.149735404094403
"must",0.57652960841319
"mustafa",0.0633522765038217
"mutual",0.114616445230774
"myer",0.01835
"myth",0.00925775978407557
"nabil",0.0507677464920441
"nail",0.151759417241071
"nairobi",0.0135817805383023
"nake",0.00611111111111111
"name",0.977960131350157
"nanci",0.266362413634629
"napolitano",0.0449392099091588
"narrat",0.00947368421052632
"narrow",0.0739605754278434
"nation",1.60156339895326
"nationalist",0.12345062600757
"nationwid",0.00884072580645162
"nativ",0
"nato",0.440761599111645
"natur",0.153974690551982
"naval",0.037177420861612
"nave",0.100516228911219
"navi",0.163609159312759
"nazi",0.00860526315789473
"nbc",0.0217329087382289
"nbcs",0.00019565217391305
"nea",0.264085823497719
"near",0.644077960499668
"nearbi",0.096551106385164
"necess",0
"necessari",0.432483009696466
"necessarili",0.0192857142857143
"neck",0.0234475480839818
"need",3.02371763701583
"negat",0.184106093171481
"neglect",0
"negoti",1.18781326696391
"neighbor",0.138686559208758
"neighborhood",0.0116666666666667
"neither",0.0951878303616105
"nelson",0.0544518763625354
"neocon",0.00666666666666667
"nervous",0
"net",0
"netanyahu",0.552015899722319
"netanyahus",0.180678000707776
"netherland",0.0806383599283946
"network",0.138227021648701
"neutral",0.0221939883428833
"nevada",0
"never",0.789003202489411
"nevertheless",0.001
"new",3.73029353376733
"newli",0.0403232189764698
"news",1.29985028792053
"newseum",0.0286459591092104
"newspap",0.181714620454402
"newsweek",0.0364582915626212
"newt",0.0202324753270987
"next.",1.92633276116392
"ngo",0.00765254787406686
"ngos",0.0552248628858265
"ngs",0.00666666666666667
"nice",0.990890236807788
"nichola",0.0280290843387539
"nick",0
"nicola",0.141749148914004
"nide",0.0280177273706686
"nigeria",0.0588074537081791
"night",1.60597810621858
"nine",0.0568265676844553
"nita",0.068895280893643
"nitarian",0.395423978555299
"nixon",0.00666666666666667
"nobel",0
"nobodi",0.139040160261476
"nof",0.0856148276067417
"noi",0.0314624969553038
"nomin",0.961638933695747
"non",0.147632462461486
"none",0.121175826297641
"nonetheless",0.0514802447789796
"nongovern",0.00793650793650794
"nonprofit",0.053605839900644
"nonprolif",0.00882246376811596
"nonsen",0
"noon",0.466120475425024
"noor",0
"nora",2.26789533372524
"normal",0.0719162309864766
"north",0.416858362733782
"northeast",0.0454583333333334
"northern",0.409377802527882
"norway",0.0324745704837168
"norwegian",0.0696288153994226
"notabl",0.0322738609095035
"note",1.85000350921003
"notetak",0.0595667675900902
"noth",0.850107648557037
"notic",0.212242655690528
"notif",0.0694739603241717
"notifi",0.313340539063039
"notion",0.0177638608738358
"notnot",0.0268270794020905
"notori",0
"nov",2.32301372323769
"novemb",3.25536789637488
"now",3.96139781836279
"nowher",0.0237589285714287
"npr",0.542046801137065
"npt",0.0247147405242354
"nsc",0.171553139326682
"nsoc",0.100308244962776
"ntc",0.0884840355762891
"nuclear",0.478945412311121
"number",3.44071386422492
"numer",0.0141260869565217
"nur",0.0172123015873016
"nurtur",0.00776984126984127
"nutrit",0.127598047869571
"nyc",0.117176404665439
"nyt",0.546885325499394
"nytim",0.0121111111111111
"nyu",0.0162588044926709
"oath",0.0485867143699276
"obama",2.55096374825136
"obamapelosireid",0
"obarna",0
"object",0.394754765220624
"obl",0.042410133642856
"oblig",0.256949477480168
"obscur",0.0197802197802197
"observ",0.585400192066791
"obsess",0.00666666666666667
"obstacl",0.0284027777777778
"obstruct",0.0169230769230769
"obtain",0.11869179540745
"obvious",0.641043254691052
"occa",0.0810927268145292
"occup",0.00947368421052632
"occupi",0.0707306591444709
"occur",0.303816123959236
"ocean",0.00783978174603176
"oct",2.48475000015012
"octob",3.33204896804268
"odd",0.197950709764089
"odierno",0.026405808245108
"oecd",0.0910952009761227
"offen",0.143999916477056
"offend",0.0414326358800043
"offer",1.08729032525561
"offic",10.0485834750942
"offici",2.25720187088648
"offset",0.00907142857142858
"often",0.14166600028257
"ohio",0.0260088235294118
"oig",0.0299092970521542
"oil",0.241025280629181
"okay",0.63947330307444
"okeef",0
"old",0.256816409095829
"older",0.0596445916530969
"oliv",0.00957236842105263
"olson",0.0801217029881891
"oman",0.0324114573916177
"omar",0.034205028807727
"omb",0.0389134589134589
"one",3.73992105043348
"oneonon",0.0364941273197082
"onetim",0.00679124579124579
"ongo",0.202328873352612
"onlin",0.17721776100738
"onto",0.1181113024043
"ope",0.197117992922732
"open",0.911295781810607
"oper",2.48204628712271
"opinion",0.879355937184137
"oppo",0.361174000040646
"oppon",0.0800303699463736
"opportun",1.05693008725548
"opposit",0.581555690313672
"oppress",0.026047050260231
"oprah",0.158758158702209
"opsembassi",0.0925762756596261
"optim",0.0415116448068061
"optimist",0.0399850294202002
"option",0.328030651100713
"order",1.16095896310798
"ordinari",0.111622608958694
"oreilli",0.0225637335926106
"organ",0.761074617245018
"organi",0.0500732403002103
"orient",0.0380446797051954
"orna",0.0106666666666667
"osama",0.0596980566472448
"osborn",0.0329747759016052
"osc",0.086431327670248
"oscar",2.49289818429599
"osd",0.0991497907057844
"osh",0.0185111111111111
"oslo",0.0164444444444444
"otero",0.198690676171839
"other",0.600961750494099
"otherwi",0.369527880553022
"ottawa",0.0490782978750188
"otunbayeva",0.005
"oust",0.0496319817685336
"outbreak",0.080908316953466
"outcom",0.603980955351838
"outer",0.947560930721892
"outfit",0.00866666666666667
"outlaw",0.00995087719298247
"outlet",0.0439766643788607
"outlin",0.246677373496275
"output",0.00190476190476191
"outrag",0.0371959841628959
"outreach",0.137764238652603
"outright",0.138686541238751
"outsid",0.45904851996007
"outsourc",0.0135714285714286
"outstand",0.115436469031576
"oval",0.0797820489598959
"over",0.389760222805177
"overcom",0.047870133966118
"overhaul",0
"overlook",0.0187142857142857
"overnight",0.35819731124721
"overs",0.0693990252043397
"oversea",0.0863481021622224
"oversight",0.0391961020730249
"overthrow",0
"overview",0.0254750292139131
"overwhelm",0.0713800399800631
"owe",0.147514206452257
"own",0.222646809643801
"owner",0.032
"oxford",0.014638829787234
"pace",0.115404748671246
"pacif",0.0432137931335969
"pack",0.015433865248227
"packag",0.227254102255573
"packer",0.0232160364145656
"pact",0.137969166727132
"page",0.314562750886789
"pai",0.131259531273744
"paid",0
"pain",0.0442459256429844
"paint",0
"pair",0
"pakistan",0.843051282993687
"pakistani",0.385620000667478
"pal",0
"palac",0.0228025653542895
"palau",0.0693693110966964
"palestin",0.0709725543366632
"palestinian",1.16076640592358
"palin",0.134268923158215
"palm",0
"palmer",0
"palpabl",0.0253265993265992
"pam",0.0986348644528158
"panama",0.105359004909834
"panel",0.171455724020814
"panetta",0
"pap",0.0310455740975875
"paper",0.573751591710337
"para",0.0307170660100314
"parad",0.128969725616808
"paragraph",0.351526202429508
"parallel",0.0169338881183541
"paramilitari",0.00902631578947368
"paramount",0
"paranoid",0.00899362041467306
"pardon",0
"parent",0.141902481352415
"pari",0.148888969264149
"park",0.094586950004465
"parliament",0.474936944673329
"parliamentari",0.0402991789819376
"parliamentarian",0.0132857142857143
"parti",3.77411429053395
"partial",0.0530759954448011
"particip",0.532331893456791
"particular",0.499574653818371
"partisan",0.00872214795008912
"partner",0.43850150053233
"partnership",0.193219105781845
"pascual",0.111540301066069
"paso",0
"pass",1.64814973831143
"passag",0.0431907767848323
"passeng",0.00661432994250333
"passion",0.0876658624900003
"passport",0.0322760195944407
"past",0.778401343097544
"pastor",0.00666666666666667
"pat",1.97107401286293
"path",0.0214276150281364
"patienc",0.00865800865800866
"patient",0.0355483933410763
"patricia",0.0771702167528035
"patrick",0.502812819744491
"patriot",0.0246804237824162
"patrol",0.015875
"pattern",0.0630668942464234
"paul",0.755699605990252
"paulo",0.0419352491507751
"paus",0.0559192553185653
"pave",0.00666666666666667
"pavilion",0.0171518493761141
"pay",0.151283120998117
"payment",0.0715035903247166
"pdf",0.0334222769567594
"peac",1.15894756223574
"peacekeep",0.0222872200263543
"peacemak",0
"peak",0
"pelosi",0.166997870179395
"pen",0
"penalti",0.0457449741814312
"pend",0.0842125322819967
"peninsula",0.0274124867838646
"pennsylvania",0.0549146678453482
"pentagon",0.26082497497287
"peopl",1.98472935018523
"per",0.958078002850098
"perceiv",0
"percent",0.389430439707812
"percentag",0.0193333333333333
"percept",0.138528036932855
"pere",0.0678011033974664
"perfect",0.12068616904754
"perform",0.122175921957495
"perhap",1.66100420310199
"peril",0.0248585288804155
"period",0.236518578812045
"perman",0.104867709088351
"permiss",0.18428066966806
"permit",0.301486513612904
"perpetu",0
"persecut",0.00833333333333333
"persist",0.0141289592760181
"person",1.98533155918639
"personnel",0.223675459076724
"perspect",0.131699007778453
"persuad",0.0370504518072289
"peru",0.0605285042959706
"pessimist",0.0201308512594256
"peter",1.37074332054252
"petraeus",0.222981972951286
"petraeuss",0
"petroleum",0.065000364565036
"pharmaceut",0
"phase",0.0944260182524122
"phd",0.0200855272943626
"phenomenon",0.055492176277552
"phil",0.824529460937599
"philanthropist",0.0317891922356665
"philip",0.295076507980497
"philipp",0.310101857853481
"philippin",0.281906183948737
"phillip",0.0583822439134939
"philosophi",0.00666666666666667
"phone",1.32180593508637
"photo",1.12688222053322
"photograph",0.0450837335596797
"phrase",0.0813944741381345
"physic",0.300523317662235
"pick",0.706203904650818
"pickup",0
"pictur",0.169843166203495
"piec",0.350089104161216
"pierr",0.02066800504557
"pile",0.0690956742774912
"pillar",0.01625
"pin",0.017775974025974
"pipe",0
"pipelin",0.127686876197501
"piper",0.138199884957568
"pir",0.279996478703056
"pirat",0.00713286713286713
"pis",4.17951749877735
"pitch",0.194928214951729
"pittsburgh",0.00833333333333332
"pivot",0.042212379584398
"place",0.566215837772106
"plain",0.005
"plan",1.50408969451941
"plane",0.635442349173597
"planet",0.00889332365747688
"plant",0.0666112628819269
"platform",0.0431060324488918
"play",0.509713546332277
"player",0.301649251629197
"plaza",0.0899759304769047
"plea",4.84008551539032
"plead",0.0205487091216404
"pleasur",0.017909475315213
"pledg",0.394990327732844
"plenari",0.0417120901785079
"plenti",0.0382570607792232
"plot",3.7037037037031e-05
"plouff",0
"pls",3.23085041177636
"plug",0.113416573537556
"plus",0.255385512171091
"pmat",0.164603760817964
"pmpm",0.000559440559440558
"pms",0.155348343125172
"pocket",0.108878688675895
"podesta",0.136113090236982
"point",2.01814684319028
"pointsdoc",0.0296515842084137
"poison",0.0171732418524871
"pol",0.0175714285714286
"poland",0.210025821317499
"polar",0.0288189312535955
"pole",0
"polic",0.495522333980569
"polici",3.42367578424104
"policymak",0.0356174437555418
"polish",0
"polit",1.88596822538278
"politician",0.0927106367377928
"politico",0.219868544583705
"poll",2.07626934276046
"pollster",0
"pool",1.02444698057852
"poor",0.153396909129715
"poorer",0.15907439291044
"poorest",0.0323627566727306
"pop",0.0192638888888889
"popul",0.193794970045561
"popular",0.376234367834727
"populist",0.0311675195595872
"port",0.194080404440089
"portauprinc",0.267887840421122
"portfolio",0.120883271992584
"portion",0.0505920238348868
"portman",0
"portray",0.018
"portug",0.0502742075331472
"pose",0.0819714274341886
"posit",2.42908841726334
"posivak",0
"posner",0.384873612441058
"possess",0.0275530303030303
